Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM)
2013-08-19,1375.25,1365.0,878.473,872.539,1031.386,1022.702
2013-08-16,1360.75,1369.25,870.1,875.424,1020.588,1024.964
2013-08-15,1339.5,1329.75,859.37,855.64,1008.052,1005.862
2013-08-14,1323.25,1326.5,855.531,854.208,999.056,1000.679
2013-08-13,1334.0,1328.5,862.314,858.925,1002.405,1003.702
2013-08-12,1325.75,1341.0,856.594,866.895,997.404,1009.485
2013-08-09,1305.5,1309.0,839.442,843.156,975.491,979.79
2013-08-08,1287.75,1298.25,830.11,835.801,964.246,970.291
2013-08-07,1275.5,1282.5,838.042,827.366,960.612,963.489
2013-08-06,1292.0,1280.5,840.38,834.093,972.965,963.144
2013-08-05,1311.0,1304.75,852.905,851.442,986.827,985.386
2013-08-02,1285.75,1309.25,847.84,858.637,972.359,986.921
2013-08-01,1323.75,1315.0,870.258,867.357,999.207,993.202
2013-07-31,1331.5,1314.5,875.353,867.599,1002.787,992.3
2013-07-30,1322.25,1324.15,864.046,867.044,996.646,998.605
2013-07-29,1330.75,1329.75,864.179,866.851,1001.241,1003.585
2013-07-26,1327.75,1331.0,861.728,864.23,998.759,1001.505
2013-07-25,1312.0,1326.0,857.628,865.479,994.919,1002.798
2013-07-24,1340.0,1335.0,872.396,870.558,1012.314,1010.904
2013-07-23,1326.75,1333.5,864.839,869.069,1007.097,1011.377
2013-07-22,1313.75,1327.0,859.222,863.483,998.214,1004.998
2013-07-19,1286.0,1295.75,843.445,848.726,981.53,987.012
2013-07-18,1279.75,1283.25,841.996,843.577,975.791,980.628
2013-07-17,1284.25,1297.25,845.68,852.669,977.285,987.478
2013-07-16,1286.0,1291.5,853.238,856.148,983.03,985.126
2013-07-15,1281.25,1284.75,850.651,851.11,983.081,984.709
2013-07-12,1275.0,1279.75,842.697,846.9,976.787,982.006
2013-07-11,1280.75,1285.0,848.91,852.235,981.869,987.322
2013-07-10,1252.25,1256.0,840.775,842.105,977.023,978.498
2013-07-09,1252.0,1255.5,840.946,844.886,972.578,977.804
2013-07-08,1225.5,1235.25,822.704,827.361,954.216,959.716
2013-07-05,1232.75,1212.75,822.546,814.582,957.401,944.804
2013-07-04,1249.5,1251.75,819.667,829.963,961.154,969.297
2013-07-03,1246.0,1250.0,818.283,818.491,962.162,963.02
2013-07-02,1260.75,1252.5,829.932,826.296,967.946,963.165
2013-07-01,1243.5,1242.75,816.266,816.095,952.801,953.834
2013-06-28,1203.25,1192.0,789.327,783.026,921.889,914.391
2013-06-27,1232.0,1232.75,806.072,808.944,945.51,947.322
2013-06-26,1229.0,1236.25,799.974,803.647,942.846,948.263
2013-06-25,1285.0,1279.0,831.877,828.69,979.421,977.829
2013-06-24,1283.25,1286.75,836.211,835.769,978.982,982.852
2013-06-21,1290.25,1295.25,833.333,839.872,976.279,984.457
2013-06-20,1303.25,1292.5,842.383,836.245,986.339,981.397
2013-06-19,1366.0,1372.75,874.912,877.101,1019.86,1024.899
2013-06-18,1378.5,1366.75,880.324,876.066,1030.346,1020.801
2013-06-17,1386.0,1384.75,881.792,879.765,1038.591,1037.966
2013-06-14,1379.75,1391.25,882.758,887.616,1035.537,1044.012
2013-06-13,1386.25,1385.0,885.33,883.629,1039.713,1040.962
2013-06-12,1377.25,1382.75,878.404,882.025,1036.774,1038.179
2013-06-11,1369.5,1374.25,880.934,880.252,1031.095,1034.048
2013-06-10,1376.75,1383.25,887.367,890.351,1041.887,1047.441
2013-06-07,1410.0,1386.0,905.53,894.078,1065.116,1049.92
2013-06-06,1399.5,1400.0,906.118,905.68,1066.692,1063.426
2013-06-05,1396.5,1404.0,909.417,914.182,1068.886,1072.902
2013-06-04,1405.25,1399.5,918.644,915.184,1074.679,1071.593
2013-06-03,1396.75,1402.5,915.002,917.927,1072.608,1078.597
2013-05-31,1410.25,1394.5,926.942,919.916,1085.977,1075.505
2013-05-30,1406.25,1413.5,926.75,931.773,1083.899,1084.638
2013-05-29,1384.5,1382.5,919.14,915.018,1074.005,1068.64
2013-05-28,1379.0,1376.5,913.427,912.375,1067.42,1067.385
2013-05-24,1385.25,1390.25,917.81,919.417,1068.948,1073.386
2013-05-23,1386.0,1380.5,919.159,916.058,1074.919,1069.492
2013-05-22,1385.25,1408.5,917.749,930.44,1071.429,1084.88
2013-05-21,1378.75,1360.75,908.387,899.55,1070.209,1058.208
2013-05-20,1353.75,1354.75,890.859,891.166,1051.947,1054.526
2013-05-17,1376.75,1368.75,903.616,901.502,1069.154,1068.001
2013-05-16,1377.0,1381.0,904.315,903.205,1070.013,1069.051
2013-05-15,1412.25,1410.0,926.673,925.197,1094.513,1095.571
2013-05-14,1436.5,1433.75,938.153,939.671,1103.472,1104.839
2013-05-13,1429.75,1430.75,931.191,932.328,1102.522,1102.188
2013-05-10,1449.25,1426.5,941.622,927.564,1114.122,1098.491
2013-05-09,1469.5,1465.5,944.591,944.996,1118.681,1118.617
2013-05-08,1454.0,1468.0,939.094,945.206,1108.739,1115.078
2013-05-07,1463.0,1444.25,941.744,931.113,1118.673,1101.892
2013-05-03,1476.5,1469.25,949.335,943.218,1124.952,1120.368
2013-05-02,1456.0,1469.25,935.072,945.463,1106.215,1122.765
2013-05-01,1469.5,1454.75,942.954,933.489,1113.595,1100.583
2013-04-30,1472.75,1469.0,950.039,946.704,1126.128,1116.601
2013-04-29,1472.5,1467.5,947.799,946.408,1125.506,1121.256
2013-04-26,1462.25,1471.5,947.79,950.766,1123.425,1130.705
2013-04-25,1446.5,1451.0,937.642,938.551,1107.072,1115.467
2013-04-24,1424.5,1428.5,932.631,935.188,1095.516,1099.946
2013-04-23,1417.25,1408.0,931.054,922.19,1091.704,1081.662
2013-04-22,1425.0,1424.5,935.039,934.221,1092.54,1092.743
2013-04-19,1414.0,1405.5,920.633,918.267,1080.462,1071.674
2013-04-18,1397.0,1393.75,917.088,912.737,1070.17,1068.335
2013-04-17,1379.0,1392.0,903.137,913.926,1046.124,1063.407
2013-04-16,1378.0,1380.0,900.477,901.313,1054.0,1050.868
2013-04-15,1416.0,1395.0,924.523,910.099,1083.314,1066.351
2013-04-12,1548.0,1535.5,1008.6,998.894,1186.298,1173.302
2013-04-11,1555.75,1565.0,1012.199,1018.151,1189.593,1194.839
2013-04-10,1581.5,1575.0,1032.243,1028.269,1207.16,1203.76
2013-04-09,1572.5,1577.25,1026.503,1030.68,1205.258,1208.621
2013-04-08,1577.25,1575.0,1029.604,1028.807,1212.803,1209.399
2013-04-05,1552.75,1568.0,1019.601,1023.699,1201.354,1204.949
2013-04-04,1545.25,1546.5,1025.654,1019.11,1207.415,1202.005
2013-04-03,1568.5,1574.75,1038.398,1039.713,1222.811,1224.819
2013-04-02,1597.75,1583.5,1051.636,1046.942,1244.644,1235.276
2013-03-28,1602.5,1598.25,1057.407,1053.56,1253.128,1245.907
2013-03-27,1591.0,1603.0,1052.388,1060.957,1243.746,1255.384
2013-03-26,1597.25,1598.0,1052.207,1054.09,1241.354,1241.84
2013-03-25,1602.25,1599.25,1053.696,1053.663,1232.974,1241.557
2013-03-22,1611.5,1607.75,1059.988,1056.826,1246.616,1238.541
2013-03-21,1608.75,1613.75,1059.434,1064.76,1246.417,1250.581
2013-03-20,1611.5,1607.5,1064.118,1060.286,1247.098,1241.313
2013-03-19,1602.5,1610.75,1059.784,1067.005,1238.408,1245.746
2013-03-18,1599.5,1603.75,1057.451,1060.751,1236.09,1238.13
2013-03-15,1593.25,1595.5,1051.234,1054.388,1219.386,1222.137
2013-03-14,1585.0,1586.0,1061.052,1056.277,1225.831,1223.388
2013-03-13,1591.5,1589.25,1062.417,1064.753,1221.975,1227.504
2013-03-12,1582.5,1594.0,1065.298,1072.678,1216.372,1222.393
2013-03-11,1577.5,1579.0,1058.37,1059.732,1213.275,1214.335
2013-03-08,1577.0,1581.75,1049.095,1058.948,1204.184,1218.23
2013-03-07,1580.5,1579.5,1054.018,1049.292,1213.249,1205.909
2013-03-06,1574.0,1574.0,1043.421,1045.5,1207.982,1210.583
2013-03-05,1584.25,1579.75,1044.331,1043.911,1214.822,1212.208
2013-03-04,1578.0,1574.25,1049.063,1045.388,1214.126,1210.031
2013-03-01,1570.0,1582.25,1043.744,1054.131,1203.988,1218.991
2013-02-28,1591.0,1588.5,1049.195,1046.719,1213.392,1213.614
2013-02-27,1608.5,1604.25,1062.277,1058.143,1228.801,1225.554
2013-02-26,1597.25,1590.5,1052.068,1049.35,1219.647,1216.723
2013-02-25,1592.5,1586.25,1051.849,1049.593,1201.887,1194.106
2013-02-22,1580.0,1576.5,1034.776,1032.89,1196.154,1199.133
2013-02-21,1568.5,1577.0,1030.958,1034.505,1189.339,1192.799
2013-02-20,1602.0,1588.5,1045.76,1038.507,1195.344,1188.019
2013-02-19,1613.5,1607.75,1041.573,1039.135,1208.795,1203.136
2013-02-18,1611.25,1610.75,1041.532,1040.603,1206.387,1207.368
2013-02-15,1629.25,1612.25,1052.011,1039.893,1221.418,1207.407
2013-02-14,1644.0,1646.0,1060.372,1062.278,1233.216,1233.883
2013-02-13,1648.0,1645.0,1054.585,1056.451,1223.55,1221.051
2013-02-12,1641.75,1647.5,1053.146,1055.21,1225.278,1227.279
2013-02-11,1663.5,1652.0,1057.937,1053.773,1242.159,1235.602
2013-02-08,1669.75,1668.25,1059.553,1057.059,1245.153,1245.706
2013-02-07,1675.75,1668.0,1065.863,1061.744,1235.986,1242.921
2013-02-06,1670.0,1674.25,1066.547,1069.603,1234.933,1238.351
2013-02-05,1678.0,1673.5,1063.574,1065.449,1240.024,1236.241
2013-02-04,1664.25,1666.0,1057.472,1057.979,1224.524,1227.166
2013-02-01,1665.0,1669.0,1052.465,1058.137,1217.996,1225.044
2013-01-31,1674.5,1664.75,1058.47,1053.039,1234.882,1226.968
2013-01-30,1666.25,1677.5,1057.198,1063.459,1230.704,1236.912
2013-01-29,1660.5,1663.5,1057.172,1055.386,1235.123,1233.501
2013-01-28,1656.75,1656.5,1052.774,1053.954,1232.426,1230.775
2013-01-25,1670.25,1660.0,1058.93,1049.902,1243.393,1233.101
2013-01-24,1677.0,1671.0,1059.18,1058.667,1258.065,1250.281
2013-01-23,1692.25,1690.25,1066.186,1064.859,1268.839,1267.719
2013-01-22,1692.5,1690.5,1068.363,1066.158,1268.17,1270.098
2013-01-21,1688.0,1687.5,1063.575,1063.729,1269.078,1268.034
2013-01-18,1690.0,1688.5,1060.492,1062.016,1265.823,1269.072
2013-01-17,1683.25,1675.0,1050.849,1048.513,1260.106,1254.4
2013-01-16,1679.75,1676.25,1047.552,1048.771,1262.78,1262.997
2013-01-15,1681.0,1680.5,1045.918,1047.432,1257.669,1260.123
2013-01-14,1667.75,1666.5,1034.392,1038.253,1246.823,1248.034
2013-01-11,1669.5,1657.5,1036.249,1029.887,1258.291,1243.249
2013-01-10,1663.0,1675.0,1036.654,1041.149,1269.369,1270.479
2013-01-09,1663.5,1657.75,1035.352,1035.511,1272.373,1270.404
2013-01-08,1653.75,1656.0,1028.068,1032.097,1261.057,1266.636
2013-01-07,1653.75,1645.25,1029.604,1023.675,1267.824,1260.149
2013-01-04,1632.25,1648.0,1018.374,1026.727,1254.323,1262.932
2013-01-03,1684.5,1679.5,1039.686,1039.359,1285.093,1281.865
2013-01-02,1681.5,1693.75,1031.216,1038.664,1270.111,1277.627
2012-12-31,1664.0,,1029.321,,1261.562,
2012-12-28,1658.75,1657.5,1031.369,1027.206,1259.683,1253.024
2012-12-27,1655.25,1655.5,1022.959,1024.0,1247.645,1247.551
2012-12-24,1662.5,,1026.805,,1258.231,
2012-12-21,1648.25,1651.5,1014.557,1019.256,1246.974,1253.701
2012-12-20,1667.0,1650.5,1024.963,1013.945,1259.254,1243.97
2012-12-19,1674.5,1665.0,1027.868,1023.167,1261.489,1253.765
2012-12-18,1699.5,1694.0,1048.104,1044.132,1289.258,1285.573
2012-12-17,1690.0,1695.75,1043.21,1046.307,1285.269,1286.999
2012-12-14,1696.5,1696.25,1051.376,1052.003,1297.316,1295.639
2012-12-13,1694.75,1692.75,1051.464,1049.767,1299.157,1294.349
